id,loan_amnt,int_rate,grade,home_ownership,annual_inc,issue_d,loan_status,purpose,fico_range_low,target,season
52868549,2400,19.19,3,2,29100,15-Jun,Charged Off,debt_consolidation,660,0,3
99997100,20000,11.39,6,1,200000,17-Apr,Fully Paid,home_improvement,785,1,2
75119550,13000,20.75,3,1,42000,16-Mar,Fully Paid,debt_consolidation,675,1,2
73142109,16000,5.32,7,1,140000,16-Mar,Fully Paid,major_purchase,820,1,2
76231481,18000,6.49,7,1,86000,16-Apr,Fully Paid,debt_consolidation,700,1,2
63407180,10000,7.89,7,1,29000,15-Oct,Fully Paid,credit_card,685,1,4
40949883,12500,16.55,4,1,25000,15-Feb,Fully Paid,debt_consolidation,665,1,1
54898516,16000,11.53,6,2,70000,15-Jul,Fully Paid,credit_card,660,1,3
55563602,9600,12.29,5,2,48880,15-Aug,Fully Paid,credit_card,660,1,3
46195398,4000,15.61,4,2,48000,15-Apr,Fully Paid,other,660,1,2
41011354,10450,7.89,7,1,52000,15-Feb,Fully Paid,debt_consolidation,720,1,1
51076355,10000,11.53,6,2,73000,15-Jun,Fully Paid,debt_consolidation,720,1,3
43869588,18725,17.57,4,1,80000,15-Mar,Charged Off,home_improvement,695,0,2
75760379,1500,6.97,7,2,54233,16-Mar,Fully Paid,other,770,1,2
60941769,18900,9.99,6,2,45000,15-Sep,Fully Paid,debt_consolidation,740,1,
65483987,21000,5.32,7,1,155000,15-Nov,Fully Paid,credit_card,765,1,4
66170147,8025,14.48,5,2,122000,15-Dec,Charged Off,debt_consolidation,695,0,1
38251334,12000,11.44,6,2,62000,15-Jan,Fully Paid,car,700,1,1
62012386,10000,13.33,5,1,62000,15-Oct,Fully Paid,debt_consolidation,665,1,4
62509703,8000,6.24,7,1,58000,15-Oct,Fully Paid,debt_consolidation,705,1,4
117290369,5000,13.59,5,2,23000,17-Sep,Fully Paid,debt_consolidation,695,1,
73509237,12000,16.29,4,2,110000,16-Mar,Charged Off,debt_consolidation,710,0,2
51065642,10000,19.99,3,1,40000,15-Jun,Fully Paid,credit_card,670,1,3
41710368,10000,6.92,7,1,102000,15-Feb,Fully Paid,debt_consolidation,735,1,1
75089878,25200,18.99,4,1,63000,16-Mar,Fully Paid,debt_consolidation,795,1,2
43904955,18000,10.99,6,1,86000,15-Apr,Fully Paid,debt_consolidation,705,1,2
58410712,13000,8.18,6,2,34176,15-Aug,Fully Paid,debt_consolidation,670,1,3
77340872,21000,16.29,4,2,187000,16-Apr,Charged Off,credit_card,670,0,2
75143363,5500,12.99,5,2,40000,16-Mar,Charged Off,other,660,0,2
38211144,10000,9.49,6,1,43000,15-Jan,Fully Paid,debt_consolidation,695,1,1
61518130,22750,16.55,4,2,45500,15-Oct,Charged Off,debt_consolidation,670,0,4
105497738,28000,18.99,4,2,200000,17-Apr,Fully Paid,other,660,1,2
118272213,1000,17.09,4,1,75000,17-Sep,Fully Paid,other,705,1,
40941400,4000,9.99,6,1,38694,15-Feb,Fully Paid,home_improvement,745,1,1
74514915,22000,13.67,5,1,106900,16-Mar,Fully Paid,other,670,1,2
126636620,36000,30.65,2,1,30000,18-Jan,Charged Off,debt_consolidation,710,0,1
65745448,5875,9.17,6,3,42000,15-Dec,Fully Paid,credit_card,665,1,1
75060311,3500,17.27,4,1,41600,16-Mar,Charged Off,debt_consolidation,700,0,2
39279370,10000,15.59,4,1,70000,15-Jan,Charged Off,debt_consolidation,660,0,1
77715446,10000,8.39,6,2,38000,16-May,Fully Paid,other,690,1,2
65742997,20000,11.22,6,3,50000,15-Dec,Fully Paid,debt_consolidation,710,1,1
66500267,15000,13.67,5,2,38000,15-Dec,Fully Paid,debt_consolidation,665,1,1
46807576,10000,20.49,3,2,30000,15-May,Fully Paid,debt_consolidation,670,1,2
63928227,1800,12.59,5,2,46000,15-Nov,Fully Paid,medical,690,1,4
128984902,11000,6.72,7,3,85000,18-Feb,Fully Paid,credit_card,685,1,1
40876411,6000,9.99,6,1,70000,15-Feb,Fully Paid,debt_consolidation,675,1,1
74211436,35000,13.67,5,1,140000,16-Mar,Charged Off,home_improvement,690,0,2
63290485,18000,13.99,5,3,100000,15-Oct,Fully Paid,debt_consolidation,685,1,4
51406355,4000,16.55,4,2,55000,15-Jun,Charged Off,debt_consolidation,665,0,3
73893535,4200,7.39,7,3,55000,16-Mar,Fully Paid,other,790,1,2
61330555,8000,9.99,6,2,55000,15-Oct,Fully Paid,debt_consolidation,710,1,4
51967702,24600,19.19,3,2,62000,15-Jun,Fully Paid,debt_consolidation,680,1,3
42503195,5600,14.65,5,3,130000,15-Mar,Fully Paid,small_business,695,1,2
43136033,35000,16.99,4,1,200000,15-Apr,Fully Paid,debt_consolidation,690,1,2
43115788,25000,17.57,4,3,75000,15-Mar,Fully Paid,major_purchase,685,1,2
106896925,20000,12.74,5,1,156000,17-May,Fully Paid,debt_consolidation,680,1,2
51968629,15000,9.99,6,1,90000,15-Jun,Fully Paid,debt_consolidation,690,1,3
62216512,6000,12.29,5,1,40000,15-Oct,Fully Paid,debt_consolidation,665,1,4
66464814,21000,19.99,3,2,50000,15-Dec,Charged Off,debt_consolidation,670,0,1
49933377,24000,12.69,5,2,75000,15-May,Fully Paid,debt_consolidation,690,1,2
79115109,3900,13.67,5,2,28000,16-May,Fully Paid,debt_consolidation,690,1,2
75951310,15000,11.99,5,1,55000,16-Mar,Fully Paid,credit_card,695,1,2
59099430,19000,7.26,7,3,50000,15-Sep,Fully Paid,debt_consolidation,710,1,
64311456,14000,11.49,6,1,51846,15-Nov,Fully Paid,home_improvement,675,1,4
107600160,30000,18.99,4,1,475000,17-May,Fully Paid,debt_consolidation,690,1,2
62285794,24200,17.86,4,2,55000,15-Oct,Fully Paid,debt_consolidation,715,1,4
128720399,40000,9.44,6,3,300000,18-Feb,Fully Paid,other,760,1,1
60596503,17000,11.53,6,1,65000,15-Oct,Fully Paid,debt_consolidation,755,1,4
43966288,28000,9.17,6,1,150000,15-Mar,Fully Paid,debt_consolidation,700,1,2
75315731,8000,7.89,7,1,28000,16-Mar,Fully Paid,debt_consolidation,695,1,2
40592500,20000,8.67,6,2,75000,15-Feb,Fully Paid,debt_consolidation,700,1,1
44805243,21000,12.69,5,1,73000,15-Apr,Fully Paid,debt_consolidation,695,1,2
57528587,20000,6.24,7,1,100000,15-Aug,Fully Paid,debt_consolidation,705,1,3
53382235,14400,13.33,5,1,90000,15-Jun,Fully Paid,home_improvement,680,1,3
65513558,17625,18.99,3,2,49000,15-Nov,Fully Paid,house,685,1,4
65078861,10000,9.99,6,2,29785,15-Nov,Fully Paid,debt_consolidation,665,1,4
114780424,2400,10.91,6,2,43000,17-Aug,Charged Off,credit_card,670,0,3
105667495,16000,6.99,7,1,125000,17-Apr,Fully Paid,car,730,1,2
73726048,17600,12.99,5,1,70000,16-Mar,Fully Paid,credit_card,710,1,2
105895889,10000,7.99,7,1,80000,17-Apr,Fully Paid,debt_consolidation,705,1,2
42485262,25000,13.33,5,1,75000,15-Mar,Fully Paid,debt_consolidation,690,1,2
68583115,20000,7.49,7,2,51136,15-Dec,Fully Paid,credit_card,715,1,1
74494982,15000,13.67,5,2,45000,16-Mar,Fully Paid,debt_consolidation,735,1,2
60637232,6500,8.18,6,2,68000,15-Sep,Fully Paid,medical,710,1,
68604999,5900,9.17,6,3,37000,15-Dec,Fully Paid,credit_card,695,1,1
81456085,5000,7.89,7,2,40000,16-Jun,Fully Paid,car,700,1,3
39640775,12175,15.59,4,3,34000,15-Jan,Fully Paid,debt_consolidation,675,1,1
50567142,19725,18.55,3,2,72000,15-Jun,Fully Paid,debt_consolidation,665,1,3
110464476,10000,12.62,5,1,78000,17-Jun,Fully Paid,credit_card,675,1,3
52118185,12000,23.99,2,2,35360,15-Jul,Charged Off,small_business,665,0,3
39430598,28000,8.19,7,1,97000,15-Jan,Fully Paid,credit_card,680,1,1
48705111,12000,9.99,6,1,70000,15-May,Fully Paid,debt_consolidation,685,1,2
65602884,16000,7.89,7,1,175000,15-Nov,Fully Paid,debt_consolidation,670,1,4
40541980,8350,22.99,2,1,28000,15-Feb,Fully Paid,other,700,1,1
63458793,4000,13.18,5,3,13500,15-Nov,Fully Paid,debt_consolidation,685,1,4
67545687,1600,11.99,5,2,16000,15-Dec,Fully Paid,major_purchase,730,1,1
63898714,24000,13.67,5,2,70000,15-Nov,Fully Paid,debt_consolidation,730,1,4
63499513,15425,8.18,6,2,72400,15-Nov,Fully Paid,debt_consolidation,675,1,4
77390050,8000,18.25,4,1,110000,16-Apr,Fully Paid,credit_card,680,1,2
57538301,9600,7.26,7,1,125000,15-Aug,Fully Paid,debt_consolidation,695,1,3
64330155,25000,16.99,4,1,66000,15-Nov,Fully Paid,debt_consolidation,695,1,4
73460558,30000,16.29,4,2,85000,16-Mar,Charged Off,debt_consolidation,715,0,2
48608519,35000,9.17,6,1,350000,15-May,Fully Paid,credit_card,685,1,2
66434325,14000,21.99,2,3,600000,15-Dec,Charged Off,debt_consolidation,675,0,1
77386711,12000,15.31,5,2,65000,16-Apr,Charged Off,debt_consolidation,680,0,2
66085022,7250,18.99,3,2,93000,15-Dec,Fully Paid,major_purchase,665,1,1
37821861,1000,6.99,7,1,50000,15-Jan,Fully Paid,major_purchase,800,1,1
46349800,24000,13.33,5,2,80000,15-Apr,Charged Off,debt_consolidation,665,0,2
113660075,17600,30.65,2,2,50000,17-Sep,Charged Off,debt_consolidation,660,0,
135584204,15000,23.87,3,2,46530,18-Jul,Charged Off,debt_consolidation,665,0,3
55501550,7600,5.32,7,2,22000,15-Jul,Fully Paid,credit_card,745,1,3
51996941,15000,21.99,2,3,48000,15-Jul,Charged Off,debt_consolidation,705,0,3
60417008,21000,17.57,4,1,234000,15-Oct,Charged Off,debt_consolidation,665,0,4
60980933,23900,15.61,4,2,52000,15-Sep,Fully Paid,debt_consolidation,715,1,
79531963,10800,11.47,6,3,54900,16-Jun,Charged Off,credit_card,670,0,3
60485787,10000,10.99,6,2,23000,15-Sep,Fully Paid,debt_consolidation,720,1,
117867793,18000,11.99,6,2,51840,17-Aug,Fully Paid,debt_consolidation,740,1,3
62824266,12000,13.99,5,3,37000,15-Oct,Charged Off,other,690,0,4
61508161,5000,12.69,5,3,50200,15-Oct,Fully Paid,debt_consolidation,675,1,4
37771774,26000,7.49,7,1,130000,15-Jan,Fully Paid,debt_consolidation,740,1,1
114784802,3025,13.59,5,2,35000,17-Aug,Fully Paid,medical,665,1,3
128588457,25000,20,4,2,55000,18-Feb,Charged Off,credit_card,695,0,1
75368808,6025,8.39,6,1,40000,16-Apr,Charged Off,credit_card,665,0,2
55997130,6000,14.65,5,1,78000,15-Jul,Charged Off,other,670,0,3
46772187,16000,12.69,5,1,48000,15-Apr,Fully Paid,debt_consolidation,675,1,2
119736395,18000,5.32,7,1,100000,17-Sep,Fully Paid,debt_consolidation,765,1,
65473564,12950,18.99,3,1,28500,15-Nov,Fully Paid,debt_consolidation,665,1,4
79350921,12000,24.99,3,1,80000,16-Jun,Fully Paid,home_improvement,670,1,3
63408196,5000,7.26,7,2,46800,15-Oct,Fully Paid,debt_consolidation,755,1,4
50214161,6000,12.29,5,3,42000,15-May,Fully Paid,debt_consolidation,660,1,2
72645068,28875,19.53,4,2,150000,16-Feb,Charged Off,debt_consolidation,670,0,1
128130841,19000,24.85,3,1,63000,18-Feb,Charged Off,debt_consolidation,675,0,1
140601834,6000,13.56,5,2,73000,18-Sep,Fully Paid,debt_consolidation,715,1,
65494286,5000,12.59,5,2,37000,15-Nov,Fully Paid,major_purchase,660,1,4
54878256,7800,9.17,6,2,44000,15-Jul,Fully Paid,debt_consolidation,710,1,3
63425329,21600,5.32,7,1,150000,15-Oct,Fully Paid,debt_consolidation,735,1,4
63476469,2000,6.89,7,1,30000,15-Oct,Fully Paid,debt_consolidation,805,1,4
40951642,10000,21.67,3,1,50000,15-Feb,Charged Off,debt_consolidation,670,0,1
60923925,8800,14.65,5,2,20000,15-Oct,Charged Off,debt_consolidation,705,0,4
46386499,24000,12.69,5,1,86000,15-Apr,Charged Off,debt_consolidation,670,0,2
110753887,8000,9.44,6,2,75000,17-Jun,Fully Paid,debt_consolidation,735,1,3
67436963,20000,9.17,6,1,149500,15-Dec,Fully Paid,debt_consolidation,685,1,1
76261310,14400,14.46,5,1,98000,16-Apr,Fully Paid,debt_consolidation,670,1,2
47280142,15000,5.93,7,3,55000,15-May,Fully Paid,debt_consolidation,785,1,2
113196843,23125,7.97,7,2,14300,17-Jul,Charged Off,credit_card,735,0,3
77571559,10000,11.99,5,2,51000,16-Apr,Fully Paid,credit_card,660,1,2
42433629,7500,6.92,7,1,49000,15-Mar,Fully Paid,credit_card,745,1,2
50264062,12500,13.99,5,2,37500,15-May,Fully Paid,debt_consolidation,660,1,2
37701387,35000,15.59,4,2,135000,15-Jan,Fully Paid,debt_consolidation,675,1,1
73538414,6000,15.31,5,2,80000,16-Mar,Fully Paid,debt_consolidation,660,1,2
50263134,7000,7.26,7,1,75000,15-May,Fully Paid,debt_consolidation,725,1,2
56200213,26600,16.99,4,1,70000,15-Aug,Fully Paid,debt_consolidation,700,1,3
113130356,35000,16.02,5,1,125000,17-Jul,Charged Off,credit_card,710,0,3
110885992,6000,10.91,6,2,39000,17-Jun,Fully Paid,debt_consolidation,705,1,3
76113066,6000,11.47,6,1,76000,16-Apr,Fully Paid,debt_consolidation,660,1,2
43800015,14000,18.84,3,2,43000,15-Mar,Fully Paid,debt_consolidation,660,1,2
53944353,25000,12.69,5,1,145000,15-Jul,Fully Paid,debt_consolidation,690,1,3
79523046,8000,7.39,7,2,113000,16-Jun,Fully Paid,debt_consolidation,670,1,3
66485504,7675,12.59,5,1,57000,15-Dec,Fully Paid,credit_card,695,1,1
52046139,2600,17.86,4,2,31000,15-Jun,Fully Paid,house,705,1,3
41440358,29000,10.99,6,2,75000,15-Feb,Fully Paid,debt_consolidation,705,1,1
43075309,6400,10.99,6,2,37654.5,15-Apr,Charged Off,credit_card,660,0,2
60526400,5000,12.29,5,1,40000,15-Sep,Fully Paid,credit_card,710,1,
57064265,30000,7.89,7,1,120000,15-Aug,Fully Paid,credit_card,755,1,3
46155575,24000,13.33,5,2,77554,15-Apr,Fully Paid,debt_consolidation,715,1,2
128234217,40000,12.62,5,1,96499.53,18-Feb,Charged Off,home_improvement,695,0,1
46808844,17000,7.89,7,2,50000,15-Apr,Fully Paid,debt_consolidation,665,1,2
40363149,16000,12.39,5,2,50000,15-Feb,Fully Paid,debt_consolidation,700,1,1
57246808,12000,6.89,7,1,55000,15-Sep,Fully Paid,medical,735,1,
59955466,25000,6.24,7,1,116000,15-Sep,Fully Paid,debt_consolidation,760,1,
52798559,9975,9.99,6,2,60000,15-Jun,Fully Paid,debt_consolidation,660,1,3
52536478,14950,18.25,3,1,44000,15-Jun,Fully Paid,debt_consolidation,685,1,3
58704296,15000,13.33,5,2,65000,15-Aug,Fully Paid,debt_consolidation,665,1,3
56048335,12000,9.17,6,3,66000,15-Jul,Fully Paid,debt_consolidation,715,1,3
104320286,12500,7.49,7,2,90000,17-Apr,Charged Off,debt_consolidation,680,0,2
54315326,19500,13.99,5,1,200000,15-Jul,Fully Paid,debt_consolidation,700,1,3
60830891,6500,9.99,6,1,95000,15-Sep,Fully Paid,home_improvement,775,1,
129370017,8500,12.61,5,1,95000,18-Feb,Fully Paid,credit_card,695,1,1
61428487,7000,9.99,6,1,75000,15-Oct,Fully Paid,credit_card,660,1,4
52149365,15000,13.99,5,2,50000,15-Jun,Fully Paid,debt_consolidation,670,1,3
119256975,30000,16.02,5,1,75000,17-Sep,Fully Paid,credit_card,690,1,
42375479,17000,5.93,7,1,65000,15-Mar,Fully Paid,credit_card,715,1,2
109852397,12000,7.21,7,1,63000,17-Jun,Fully Paid,debt_consolidation,700,1,3
129802369,32000,9.92,6,1,43022,18-Mar,Fully Paid,debt_consolidation,785,1,2
83667391,13225,18.99,4,3,51000,16-Jun,Charged Off,debt_consolidation,665,0,3
48354237,27600,10.99,6,2,65000,15-May,Fully Paid,debt_consolidation,750,1,2
55131302,20000,9.17,6,2,53000,15-Jul,Fully Paid,credit_card,695,1,3
106915984,35000,6,5,1,100000,17-May,Charged Off,debt_consolidation,695,0,2
65806830,7200,6.24,7,2,210000,15-Nov,Fully Paid,debt_consolidation,755,1,4
40267646,19600,14.99,5,3,75227,15-Jan,Fully Paid,debt_consolidation,675,1,1
54900481,27125,14.65,5,2,59000,15-Jul,Charged Off,credit_card,685,0,3
37801602,14000,15.59,4,1,127512,15-Jan,Fully Paid,home_improvement,660,1,1
75289762,20000,6.97,7,3,110000,16-Mar,Fully Paid,credit_card,720,1,2
60605506,11000,9.99,6,1,32000,15-Sep,Fully Paid,debt_consolidation,700,1,
139343956,10000,14.47,5,2,140000,18-Aug,Fully Paid,debt_consolidation,705,1,3
81486857,13500,9.16,6,1,47000,16-Jun,Fully Paid,debt_consolidation,740,1,3
111733055,5000,10.42,6,2,105000,17-Jun,Fully Paid,medical,695,1,3
42934801,8400,11.53,6,3,28000,15-Mar,Fully Paid,debt_consolidation,680,1,2
56714197,7000,7.89,7,3,52000,15-Jul,Fully Paid,credit_card,705,1,3
63712601,5000,5.32,7,1,90000,15-Nov,Fully Paid,credit_card,700,1,4
62072817,9500,13.99,5,3,41000,15-Oct,Charged Off,debt_consolidation,705,0,4
38439282,10000,11.44,6,1,30000,15-Jan,Fully Paid,debt_consolidation,690,1,1
118668460,18000,12.62,5,1,120000,17-Sep,Fully Paid,credit_card,685,1,
59281035,17000,18.25,3,1,40000,15-Aug,Fully Paid,debt_consolidation,685,1,3
76393760,6900,23.13,2,2,68000,16-Apr,Fully Paid,debt_consolidation,665,1,2
75141521,7000,9.75,6,2,33000,16-Mar,Fully Paid,major_purchase,680,1,2
80759398,15000,7.89,7,2,84000,16-Jun,Fully Paid,debt_consolidation,760,1,3
73835354,6000,11.99,5,2,86000,16-Mar,Fully Paid,debt_consolidation,675,1,2
77348077,20000,16.29,4,1,87000,16-Apr,Charged Off,debt_consolidation,735,0,2
76373595,20000,9.75,6,1,80000,16-Apr,Fully Paid,debt_consolidation,680,1,2
79083418,40000,11.99,5,1,104000,16-May,Fully Paid,debt_consolidation,695,1,2
51086076,13200,7.89,7,1,86473,15-Jun,Fully Paid,debt_consolidation,700,1,3
65008208,13800,13.67,5,2,65000,15-Nov,Fully Paid,debt_consolidation,690,1,4
75809091,15000,6.49,7,3,45000,16-Apr,Fully Paid,other,780,1,2
57275483,2000,12.29,5,2,21600,15-Aug,Fully Paid,other,720,1,3
46753143,6000,9.99,6,2,80000,15-Apr,Fully Paid,debt_consolidation,670,1,2
72656002,24000,26.57,2,2,110000,16-Mar,Charged Off,debt_consolidation,660,0,2
45112373,30000,12.69,5,2,130000,15-Apr,Fully Paid,debt_consolidation,700,1,2
119241661,33000,12.62,5,1,206000,17-Sep,Fully Paid,debt_consolidation,705,1,
106995907,20000,13.99,5,1,120000,17-Apr,Charged Off,home_improvement,665,0,2
66400687,35000,13.18,5,1,200000,15-Dec,Fully Paid,home_improvement,695,1,1
48696263,8000,9.17,6,2,35000,15-May,Fully Paid,credit_card,675,1,2
75179968,9000,11.99,5,3,45000,16-Mar,Fully Paid,major_purchase,695,1,2
65743073,15000,14.33,5,2,56000,15-Nov,Fully Paid,debt_consolidation,660,1,4
75180443,9000,9.75,6,3,70000,16-Mar,Fully Paid,debt_consolidation,665,1,2
54608511,9025,16.99,4,2,100000,15-Jul,Fully Paid,debt_consolidation,660,1,3
106953076,5000,12.74,5,2,30000,17-Apr,Fully Paid,moving,670,1,2
76435980,9000,7.39,7,1,45000,16-Apr,Charged Off,home_improvement,770,0,2
79064635,30000,12.99,5,1,95000,16-May,Fully Paid,credit_card,675,1,2
128470056,7000,6.72,7,1,114000,18-Feb,Fully Paid,other,700,1,1
50465544,10000,7.89,7,2,80000,15-Jun,Fully Paid,credit_card,680,1,3
63928723,16100,12.05,5,1,53000,15-Nov,Fully Paid,credit_card,720,1,4
117844709,10200,11.99,6,2,63000,17-Aug,Fully Paid,debt_consolidation,675,1,3
79532367,7500,13.67,5,2,94000,16-May,Charged Off,debt_consolidation,685,0,2
40931600,7200,6.92,7,1,254500,15-Feb,Fully Paid,home_improvement,670,1,1
46815811,3000,17.86,4,2,43000,15-Apr,Fully Paid,major_purchase,665,1,2
107620008,9000,12.74,5,1,41531,17-May,Fully Paid,debt_consolidation,680,1,2
66470432,11150,11.99,5,1,52000,15-Dec,Fully Paid,major_purchase,755,1,1
65161104,8400,12.05,5,1,115000,15-Nov,Fully Paid,debt_consolidation,675,1,4
107410379,16000,14.99,5,2,88000,17-May,Fully Paid,debt_consolidation,670,1,2
118162507,35000,30.79,1,2,52000,17-Sep,Charged Off,debt_consolidation,680,0,
51987484,17250,23.99,2,1,60000,15-Jun,Fully Paid,debt_consolidation,705,1,3
74603997,20000,6.49,7,3,100000,16-Mar,Fully Paid,credit_card,710,1,2
42674535,16800,8.18,6,2,70000,15-Mar,Fully Paid,debt_consolidation,700,1,2
113000800,10000,18.06,4,1,110000,17-Jul,Fully Paid,home_improvement,710,1,3
73589099,4200,9.75,6,1,60000,16-Mar,Fully Paid,home_improvement,720,1,2
107659357,25850,28.69,2,1,74800,17-May,Charged Off,debt_consolidation,670,0,2
110393214,25000,11.99,6,3,170000,17-Jun,Fully Paid,small_business,670,1,3
60884695,3600,13.33,5,2,33280,15-Oct,Fully Paid,debt_consolidation,680,1,4
41830183,9000,7.89,7,1,75000,15-Mar,Fully Paid,debt_consolidation,670,1,2
61533567,5400,16.55,4,2,25000,15-Oct,Charged Off,house,685,0,4
68424135,10000,9.8,6,1,80000,15-Dec,Fully Paid,debt_consolidation,675,1,1
63507757,13000,16.55,4,3,29000,15-Oct,Fully Paid,credit_card,685,1,4
47138156,10975,17.57,4,2,29000,15-Apr,Fully Paid,credit_card,665,1,2
45404143,21000,12.69,5,1,98000,15-Apr,Fully Paid,debt_consolidation,675,1,2
54238814,13000,18.25,3,1,50000,15-Jul,Fully Paid,debt_consolidation,660,1,3
55200834,20000,13.99,5,1,78000,15-Jul,Fully Paid,credit_card,660,1,3
38539821,16000,17.86,4,1,82000,15-Jan,Charged Off,debt_consolidation,665,0,1
59965601,3200,12.69,5,2,38000,15-Sep,Fully Paid,debt_consolidation,665,1,
76053204,23000,9.75,6,3,50000,16-Mar,Fully Paid,debt_consolidation,710,1,2
139340460,13000,18.94,4,1,40000,18-Sep,Fully Paid,debt_consolidation,690,1,
64998370,7400,13.67,5,1,57000,15-Nov,Charged Off,debt_consolidation,660,0,4
48110210,11400,16.99,4,1,48000,15-May,Fully Paid,debt_consolidation,680,1,2
42915481,8000,7.89,7,1,65000,15-Mar,Fully Paid,debt_consolidation,705,1,2
72715783,5000,5.32,7,1,42000,16-Feb,Charged Off,debt_consolidation,740,0,1
118087253,5000,18.06,4,2,45000,17-Sep,Charged Off,medical,665,0,
110885617,15000,12.62,5,1,22000,17-Jul,Fully Paid,debt_consolidation,735,1,3
60476630,16600,8.18,6,1,56400,15-Sep,Fully Paid,credit_card,740,1,
78508404,4800,11.99,5,2,40000,16-May,Fully Paid,debt_consolidation,665,1,2
63326570,12000,13.33,5,1,88000,15-Oct,Fully Paid,debt_consolidation,660,1,4
38171449,18000,9.49,6,2,90000,15-Jan,Fully Paid,debt_consolidation,715,1,1
58733743,10500,19.19,3,1,95000,15-Aug,Charged Off,small_business,675,0,3
44985952,6000,6.68,7,1,60000,15-Apr,Fully Paid,car,710,1,2
44141557,20000,10.99,6,1,119000,15-Mar,Fully Paid,small_business,695,1,2
44066801,10000,13.33,5,2,92000,15-Apr,Fully Paid,other,675,1,2
59511745,3950,17.57,4,1,45000,15-Sep,Fully Paid,debt_consolidation,695,1,
65706336,12000,12.05,5,1,78000,15-Nov,Fully Paid,debt_consolidation,675,1,4
66240162,11950,9.76,6,2,31500,15-Dec,Fully Paid,credit_card,710,1,1
61458991,21000,7.26,7,1,64000,15-Oct,Fully Paid,debt_consolidation,700,1,4
140730832,17000,20.89,4,1,67000,18-Sep,Fully Paid,credit_card,695,1,
53794527,1000,15.61,4,2,75000,15-Jul,Fully Paid,vacation,670,1,3
78178239,7000,11.99,5,1,37000,16-Apr,Fully Paid,debt_consolidation,675,1,2
128072356,2800,10.42,6,1,30000,18-Feb,Fully Paid,debt_consolidation,725,1,1
56039814,14400,6.89,7,2,50500,15-Aug,Fully Paid,debt_consolidation,680,1,3
59161488,15000,11.53,6,2,110000,15-Sep,Fully Paid,debt_consolidation,675,1,
63897628,20000,9.17,6,2,66000,15-Nov,Fully Paid,debt_consolidation,700,1,4
67285902,24000,14.48,5,1,84000,15-Dec,Fully Paid,debt_consolidation,680,1,1
