id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low
46772288,12300, 36 months,16.55,D,D2,Housekeeping,1 year,MORTGAGE,36300,15-May,Fully Paid,medical,NV,670
55203264,5000, 36 months,17.57,D,D4,realtor,5 years,OWN,50000,15-Jul,Fully Paid,debt_consolidation,FL,660
72595312,12800, 60 months,14.46,C,C4,boiler maint. specalist,10+ years,MORTGAGE,60767.61,16-Feb,Current,debt_consolidation,WA,720
108242297,20000, 36 months,9.93,B,B2,Project Manager,2 years,MORTGAGE,112000,17-May,Current,debt_consolidation,NE,765
50133753,14000, 60 months,15.61,D,D1,Stocker,9 years,MORTGAGE,42287.76,15-May,Fully Paid,other,TX,685
67879449,20000, 60 months,7.89,A,A5,teacher,10+ years,RENT,50000,15-Dec,Fully Paid,credit_card,NC,735
78579838,24000, 36 months,6.49,A,A2,Associate Geologist,2 years,MORTGAGE,123000,16-May,Fully Paid,credit_card,TX,725
51246141,14000, 60 months,13.99,C,C4,manager,10+ years,RENT,75000,15-Jun,Current,debt_consolidation,FL,665
130355631,2200, 36 months,18.45,D,D2,Police officer,6 years,OWN,175000,18-Mar,Current,debt_consolidation,NY,675
57094794,1200, 36 months,14.65,C,C5,Research Coordinator,10+ years,RENT,52000,15-Aug,Charged Off,debt_consolidation,NY,670
39680683,1000, 36 months,8.67,B,B1,Classification Specialist,10+ years,MORTGAGE,40000,15-Jan,Fully Paid,major_purchase,NM,680
110077855,2100, 36 months,15.05,C,C4,Nurse Educator,< 1 year,OWN,105000,17-Jun,Fully Paid,credit_card,CA,675
113041475,12000, 36 months,5.32,A,A1,Case Management Associate,7 years,MORTGAGE,55000,17-Aug,Fully Paid,home_improvement,TN,745
40776416,9725, 36 months,16.55,D,D2,Firefighter,2 years,RENT,30000,15-Feb,Fully Paid,debt_consolidation,KY,680
130753858,12000, 60 months,11.98,B,B5,Park Ranger,2 years,RENT,39312,18-Mar,Fully Paid,debt_consolidation,WA,765
138851513,30000, 60 months,17.97,D,D1,Technical Support Engineer,6 years,MORTGAGE,105000,18-Aug,Current,debt_consolidation,MA,685
140373363,5400, 36 months,11.06,B,B3,Respiratory Therapist,4 years,RENT,58000,18-Sep,Current,debt_consolidation,IL,685
130079684,20000, 36 months,12.61,C,C1,carpenter,10+ years,MORTGAGE,65000,18-Mar,Late (31-120 days),debt_consolidation,CA,675
126382147,24725, 60 months,11.99,B,B5,Laborer,4 years,RENT,100000,18-Jan,Current,debt_consolidation,MO,685
109235708,3000, 36 months,19.03,D,D3,Assistant General Manager,10+ years,MORTGAGE,80000,17-May,Fully Paid,debt_consolidation,CA,670
50585598,17000, 60 months,9.99,B,B3,Accountant,9 years,MORTGAGE,87000,15-May,Fully Paid,debt_consolidation,TN,695
136391031,6000, 36 months,11.06,B,B3,Social  services ,1 year,OWN,60000,18-Jul,Fully Paid,credit_card,WV,755
74936222,10000, 36 months,6.49,A,A2,Owner,5 years,MORTGAGE,72000,16-Mar,Fully Paid,home_improvement,SC,730
58100540,35000, 36 months,7.89,A,A5,Accont Manager,2 years,MORTGAGE,250000,15-Aug,Fully Paid,debt_consolidation,WI,690
77584553,6025, 36 months,9.16,B,B2,Canvasser,1 year,RENT,37000,16-May,Fully Paid,credit_card,MA,660
52878761,17000, 36 months,8.18,B,B1,RN,10+ years,MORTGAGE,85000,15-Jun,Fully Paid,debt_consolidation,NY,715
127546425,40000, 60 months,12.62,C,C1,Maintenance Technician ,10+ years,OWN,79000,18-Feb,Late (31-120 days),house,NC,705
112314299,24000, 36 months,13.59,C,C2,Department Manager,10+ years,OWN,181300,17-Jul,Current,debt_consolidation,NY,675
65781334,14000, 60 months,13.67,C,C4,Operations Manager,3 years,MORTGAGE,55000,15-Nov,Late (31-120 days),debt_consolidation,VA,710
65284771,25000, 60 months,19.99,E,E4,Project Manager,7 years,MORTGAGE,95000,15-Nov,Charged Off,debt_consolidation,FL,685
49237692,12700, 36 months,10.99,B,B4,Registered Nurse,3 years,RENT,53000,15-May,Fully Paid,debt_consolidation,OH,690
40158230,12000, 36 months,11.44,B,B4,Installation Engineer,1 year,RENT,72000,15-Jan,Charged Off,credit_card,WI,660
43370495,9000, 36 months,12.29,C,C1,Project Coordinator,2 years,OWN,55000,15-Mar,Fully Paid,credit_card,CO,670
45874134,15000, 60 months,13.99,C,C4,Land,10+ years,MORTGAGE,62900,15-Apr,Fully Paid,debt_consolidation,NY,690
112566053,5000, 36 months,9.93,B,B2,plumber,10+ years,RENT,48000,17-Jul,Fully Paid,debt_consolidation,AZ,720
114760629,19500, 60 months,25.82,E,E4,Chief of Employment,6 years,MORTGAGE,180126,17-Aug,Current,credit_card,MD,685
51896698,11000, 36 months,10.99,B,B4,Police sergeant,9 years,MORTGAGE,60000,15-Jun,Charged Off,debt_consolidation,TX,660
126964459,2000, 36 months,10.91,B,B4,Electrician,2 years,MORTGAGE,30825,18-Jan,Current,home_improvement,IN,675
130025403,12000, 60 months,13.58,C,C2,HVAC Pipe Lead,10+ years,MORTGAGE,38000,18-Mar,Fully Paid,debt_consolidation,TX,710
65118263,10000, 36 months,6.89,A,A3,Engineering Manager,10+ years,MORTGAGE,142000,15-Nov,Fully Paid,debt_consolidation,IN,745
107490794,35000, 36 months,12.74,C,C1,Field Service Engineer,10+ years,MORTGAGE,78000,17-May,Fully Paid,debt_consolidation,AL,750
111815383,25000, 36 months,7.35,A,A4,Senior Product Manager,< 1 year,MORTGAGE,145000,17-Jun,Current,home_improvement,MA,705
60636458,11200, 36 months,7.89,A,A5,Boat Finish Technician,< 1 year,OWN,40000,15-Sep,Fully Paid,major_purchase,FL,675
54107773,10000, 36 months,6.89,A,A3,E-8,10+ years,RENT,71904,15-Aug,Fully Paid,debt_consolidation,CA,725
109770080,9600, 36 months,11.99,B,B5,Teacher,10+ years,MORTGAGE,81000,17-Jun,Fully Paid,debt_consolidation,TX,660
61419775,24000, 36 months,15.61,D,D1,Park Construction and Facilities Planner,< 1 year,MORTGAGE,132000,15-Oct,Fully Paid,debt_consolidation,CA,670
38450538,16000, 36 months,11.99,B,B5,Faculty,1 year,OWN,108000,15-Jan,Fully Paid,home_improvement,FL,660
84131216,3600, 36 months,7.59,A,A3,Regional Market Manager,7 years,RENT,98000,16-Jun,Fully Paid,credit_card,NC,755
39621544,6400, 36 months,11.99,B,B5,manager,10+ years,MORTGAGE,54340,15-Jan,Fully Paid,home_improvement,NY,670
46376270,35000, 36 months,12.29,C,C1,Driver,10+ years,MORTGAGE,102000,15-Apr,Fully Paid,debt_consolidation,WI,705
126692873,3775, 36 months,10.42,B,B3,Dental assistant,9 years,OWN,35309.06,18-Jan,Current,credit_card,VT,745
77411251,20000, 36 months,14.46,C,C4,Manager,10+ years,MORTGAGE,65000,16-Apr,Current,debt_consolidation,DE,675
55543723,20000, 60 months,16.55,D,D2,Nutrition Service Coordinator,10+ years,MORTGAGE,54000,15-Jul,Fully Paid,debt_consolidation,SD,675
138939970,25000, 60 months,12.73,B,B5,Crop Adjuster,10+ years,MORTGAGE,60500,18-Aug,Current,debt_consolidation,MT,725
104461129,15300, 36 months,7.24,A,A3,Speech Language Pathologist,10+ years,RENT,87000,17-Apr,Fully Paid,credit_card,CA,775
54107359,18000, 60 months,9.99,B,B3,Sales,2 years,RENT,75000,15-Jul,Current,debt_consolidation,TX,680
127187938,6500, 36 months,16.02,C,C5,Full- time stylist,3 years,MORTGAGE,44000,18-Feb,Current,other,MO,665
111129572,24000, 60 months,16.02,C,C5,Manager,10+ years,MORTGAGE,115000,17-Jun,Fully Paid,debt_consolidation,IL,705
111640452,16000, 60 months,15.05,C,C4,Electrical/Instrument Apprentice,< 1 year,RENT,60000,17-Jul,Current,debt_consolidation,TX,700
75728387,20000, 36 months,12.99,C,C2,Admin Asst,6 years,RENT,40000,16-Mar,Current,credit_card,TX,680
73366333,3500, 36 months,9.75,B,B3,operations analyst,10+ years,RENT,100100,16-Mar,Charged Off,debt_consolidation,CA,710
116610139,6000, 36 months,7.35,A,A4,Biomedical Technician,2 years,OWN,73000,17-Aug,Fully Paid,debt_consolidation,IL,720
137926581,16000, 36 months,6.67,A,A2,truck driver,6 years,MORTGAGE,40000,18-Aug,Current,credit_card,MI,735
59151070,35000, 60 months,16.55,D,D2,Chief Warrant Officer 4,10+ years,RENT,101460,15-Sep,Current,debt_consolidation,NC,680
113485534,3600, 36 months,9.44,B,B1,Self Employed Production Tech,10+ years,RENT,50000,17-Jul,Current,debt_consolidation,FL,695
112369182,15000, 36 months,13.59,C,C2,Retention Financial Coordinator,10+ years,MORTGAGE,70000,17-Jun,Fully Paid,debt_consolidation,TN,660
65761578,10000, 36 months,7.89,A,A5,Senior Business Analyst,3 years,MORTGAGE,97600,15-Nov,Fully Paid,debt_consolidation,NJ,665
139585755,5000, 36 months,6.11,A,A1,Production Control,10+ years,RENT,58000,18-Sep,Current,debt_consolidation,IN,730
127472937,4800, 36 months,14.08,C,C3,Bullet Press Operator,2 years,MORTGAGE,66665,18-Jan,Fully Paid,medical,NE,720
106846551,13850, 36 months,17.99,D,D2,Master Control Supervisor,10+ years,RENT,34652,17-May,Fully Paid,debt_consolidation,VA,685
109371307,5000, 36 months,9.44,B,B1,Order selector ,3 years,RENT,50000,17-May,Current,other,CA,735
115363866,4500, 36 months,9.44,B,B1,Manager,10+ years,RENT,60000,17-Aug,Fully Paid,credit_card,CA,740
65692624,24000, 36 months,9.99,B,B3,Manager ,5 years,MORTGAGE,75000,15-Nov,Fully Paid,debt_consolidation,CA,700
119270793,6000, 36 months,14.08,C,C3,Safety coordinator ,1 year,RENT,91000,17-Sep,Current,debt_consolidation,ND,660
111176760,3500, 36 months,10.42,B,B3, Sales associate ,7 years,RENT,25000,17-Jun,Fully Paid,debt_consolidation,NY,715
104951452,14400, 36 months,11.44,B,B4,Security Manager,10+ years,OWN,62000,17-Apr,Current,credit_card,TX,700
60903340,9000, 36 months,19.99,E,E4,Scan Clerk,10+ years,RENT,25000,15-Oct,Charged Off,debt_consolidation,MD,670
140233341,10000, 36 months,6.11,A,A1,Fiber Sales Executive 2,< 1 year,RENT,115000,18-Sep,Current,debt_consolidation,CA,720
55950350,20000, 36 months,12.29,C,C1,Instructor,10+ years,MORTGAGE,65000,15-Jul,Charged Off,debt_consolidation,TX,735
83134983,4000, 36 months,12.79,C,C1,PHLEBOTOMIST,10+ years,OWN,30000,16-Jun,Charged Off,debt_consolidation,PA,665
136517968,35000, 60 months,20.89,D,D4,Manager ,< 1 year,MORTGAGE,214000,18-Jul,Late (31-120 days),home_improvement,AZ,680
63397114,6000, 36 months,7.26,A,A4,Revenue Manager,10+ years,RENT,46500,15-Oct,Fully Paid,car,GA,730
138493717,36175, 36 months,10.08,B,B1,SAP Basis Team Lead,10+ years,OWN,120000,18-Aug,Current,credit_card,IL,675
106807329,8000, 36 months,11.49,B,B5,Security ,2 years,RENT,90000,17-May,Current,debt_consolidation,FL,740
57682610,28000, 36 months,6.24,A,A2,District Vice President,10+ years,MORTGAGE,325000,15-Aug,Fully Paid,debt_consolidation,CA,715
65514038,6000, 36 months,9.17,B,B2,Driver,10+ years,MORTGAGE,40000,15-Dec,Fully Paid,debt_consolidation,MA,690
44048059,8600, 36 months,14.65,C,C5,Office Manager,5 years,MORTGAGE,22000,15-Apr,Fully Paid,debt_consolidation,MS,665
79163840,22000, 36 months,6.49,A,A2,Legal Associate,2 years,RENT,90000,16-Jun,Fully Paid,credit_card,NY,740
136489675,15000, 36 months,6.67,A,A2,Account Manager,2 years,RENT,120000,18-Jul,Current,debt_consolidation,HI,660
116567152,2600, 36 months,13.59,C,C2,Powder Coater ,10+ years,RENT,35000,17-Aug,Fully Paid,debt_consolidation,MN,715
66370236,20000, 60 months,15.41,D,D1,Senior Registered Client Associate,3 years,MORTGAGE,53500,15-Dec,Current,credit_card,PA,690
44046853,10000, 60 months,16.99,D,D3,Office Manager,10+ years,RENT,61000,15-Mar,Fully Paid,debt_consolidation,CA,690
115375115,15100, 36 months,26.3,E,E5,Teacher,10+ years,MORTGAGE,180000,17-Aug,Late (31-120 days),debt_consolidation,NY,705
113781153,35000, 36 months,12.62,C,C1,VP of Sales,6 years,RENT,124000,17-Aug,Current,credit_card,MO,675
119065806,3000, 36 months,14.08,C,C3,Nurse,2 years,MORTGAGE,43000,17-Sep,Fully Paid,other,TN,660
137806953,40000, 36 months,6.67,A,A2,Superintendent,10+ years,MORTGAGE,115000,18-Aug,Current,home_improvement,NY,735
110658693,8000, 36 months,11.99,B,B5,forklift driver,10+ years,MORTGAGE,39000,17-Jun,Current,debt_consolidation,IL,665
113180836,7200, 36 months,7.21,A,A3,Engineer,4 years,MORTGAGE,89000,17-Jul,Current,debt_consolidation,TX,700
40097802,10000, 36 months,14.31,C,C4,head custodian,8 years,RENT,47000,15-Feb,Charged Off,debt_consolidation,PA,670
48555327,23975, 36 months,17.86,D,D5,Actuarial Analyst,3 years,MORTGAGE,83000,15-May,Fully Paid,debt_consolidation,PA,660
58331406,8000, 36 months,5.32,A,A1,Communications Officer II,10+ years,RENT,42000,15-Aug,Fully Paid,credit_card,KS,720
76678196,35000, 36 months,8.39,B,B1,Principle Engineer,10+ years,MORTGAGE,153000,16-Apr,Fully Paid,other,NV,720
108281345,24000, 36 months,16.02,C,C5,Agent,10+ years,MORTGAGE,145000,17-May,Charged Off,debt_consolidation,VA,670
119377128,8000, 36 months,7.07,A,A2,Teacher,10+ years,MORTGAGE,81000,17-Sep,Current,medical,CA,775
137993638,25000, 60 months,11.55,B,B4,Highway service,10+ years,MORTGAGE,113000,18-Aug,Current,home_improvement,CA,700
47048637,20000, 36 months,7.89,A,A5,Customer Engineer,10+ years,RENT,110000,15-May,Fully Paid,debt_consolidation,TX,700
110608131,10525, 36 months,21.45,D,D5,Supervisor,5 years,RENT,31000,17-Jun,Fully Paid,debt_consolidation,CO,660
116606120,10000, 36 months,10.91,B,B4,Manager,10+ years,OWN,35000,17-Sep,Current,debt_consolidation,MI,700
56102295,12000, 60 months,9.99,B,B3,MTC Technician,10+ years,MORTGAGE,70000,15-Aug,Current,credit_card,KS,710
33110325,10000, 36 months,8.39,B,B1,Accounts Coordinator,5 years,MORTGAGE,50000,16-Mar,Charged Off,credit_card,AZ,670
117378347,4200, 36 months,9.44,B,B1,Resturaunt General Manager,4 years,RENT,45000,17-Sep,Fully Paid,debt_consolidation,OH,715
55072264,10000, 36 months,15.61,D,D1,Teacher,7 years,MORTGAGE,56000,15-Jul,Fully Paid,credit_card,TX,660
50034143,8000, 36 months,7.26,A,A4,Executive Administrative Assistant,9 years,RENT,57000,15-Jun,Fully Paid,debt_consolidation,MD,745
65666861,16000, 60 months,12.59,C,C2,Staff Sergeant,10+ years,RENT,72000,15-Dec,Current,debt_consolidation,MD,680
116922781,14000, 60 months,30.17,F,F3,Janitorial,3 years,RENT,95000,17-Aug,Current,debt_consolidation,OR,665
60782549,3600, 36 months,15.61,D,D1,Teller,1 year,MORTGAGE,29999,15-Sep,Charged Off,credit_card,TN,675
130005471,8000, 36 months,10.41,B,B3,Purchasing Coordinator ,3 years,MORTGAGE,51000,18-Mar,Fully Paid,debt_consolidation,TX,765
130366379,16000, 36 months,9.43,B,B1,"Sports Manager, Ad Sales Marketing",2 years,MORTGAGE,88000,18-Mar,Current,debt_consolidation,NJ,680
38172293,32000, 36 months,6.99,A,A3,Senior Consultant,2 years,MORTGAGE,140000,15-Jan,Fully Paid,debt_consolidation,CO,745
135731322,11000, 36 months,8.08,A,A5,Licensed Practical Nurse II,4 years,RENT,70000,18-Jul,Current,credit_card,MA,750
67525240,24000, 36 months,13.67,C,C4,poker manager,3 years,OWN,135000,15-Dec,Charged Off,home_improvement,FL,690
49116525,12000, 36 months,7.89,A,A5,DOCTOR OF DENTAL SURGERY,< 1 year,RENT,100000,15-May,Fully Paid,credit_card,MD,675
63535380,12000, 60 months,16.55,D,D2,Area Supervisor,< 1 year,RENT,32910.25,15-Oct,Current,credit_card,TX,690
54314517,20000, 36 months,12.69,C,C2,maint. mech,7 years,MORTGAGE,52500,15-Jul,Fully Paid,home_improvement,MN,720
59241147,7500, 36 months,12.29,C,C1,RN case manager,1 year,OWN,75000,15-Aug,Fully Paid,debt_consolidation,NY,665
57304259,24000, 36 months,6.89,A,A3,General Manager COO,5 years,RENT,250000,15-Aug,Fully Paid,credit_card,NY,700
117839887,3500, 36 months,7.07,A,A2,Central Communications Officer ,3 years,RENT,44000,17-Aug,Current,major_purchase,CT,760
65312347,4000, 36 months,12.05,C,C1,Sr. Entertainmet Analyst,6 years,RENT,51000,15-Nov,Fully Paid,credit_card,NY,665
107390421,3000, 36 months,7.49,A,A4,Supervisor,10+ years,OWN,80000,17-May,Charged Off,car,VA,680
57578493,6000, 36 months,8.18,B,B1,respiratory therapist,5 years,RENT,100000,15-Aug,Fully Paid,credit_card,CA,675
139512757,15000, 36 months,10.47,B,B2,Mechanic ,10+ years,RENT,48000,18-Sep,Current,credit_card,NY,680
49157327,35000, 36 months,16.99,D,D3,Sr. Cra,8 years,MORTGAGE,90000,15-May,Fully Paid,debt_consolidation,NC,680
139514600,16000, 60 months,26.31,E,E4,RESPIRATORY THERAPIST,10+ years,OWN,58000,18-Sep,Current,debt_consolidation,TX,680
55512808,16000, 36 months,5.32,A,A1,Executive Director,< 1 year,RENT,102500,15-Jul,Fully Paid,credit_card,VA,720
109777542,2000, 36 months,11.99,B,B5,Lead Electrician,2 years,RENT,65000,17-May,Current,debt_consolidation,FL,675
129979473,14875, 36 months,17.47,D,D1,Product Manager,1 year,RENT,130000,18-Mar,Current,debt_consolidation,CO,670
110789218,10800, 60 months,18.06,D,D2,Technician,< 1 year,OWN,55000,17-Jun,Current,debt_consolidation,PA,665
51847453,12000, 36 months,13.99,C,C4,City Manager ,3 years,RENT,58000,15-Jun,Fully Paid,debt_consolidation,UT,660
58493681,25000, 36 months,7.26,A,A4,Realtor,10+ years,OWN,101000,15-Aug,Fully Paid,debt_consolidation,IN,680
116251009,35000, 36 months,18.06,D,D2,IT Project Manager,10+ years,MORTGAGE,120000,17-Aug,Current,debt_consolidation,PA,670
54463298,5000, 36 months,13.33,C,C3,assistant store manager,10+ years,MORTGAGE,60000,15-Jul,Fully Paid,credit_card,OH,660
136724447,10000, 36 months,11.06,B,B3,Executive Director,1 year,RENT,92000,18-Aug,Current,debt_consolidation,CO,690
118276467,20000, 60 months,10.42,B,B3,Registered Nurse,4 years,MORTGAGE,65000,17-Sep,Current,credit_card,IN,730
137817497,33675, 60 months,29.69,F,F2,superintendent,7 years,MORTGAGE,80000,18-Aug,Current,debt_consolidation,KY,740
113012239,10000, 36 months,7.97,A,A5,Bartender,3 years,MORTGAGE,80000,17-Aug,Fully Paid,debt_consolidation,VA,700
59471311,3250, 36 months,10.99,B,B4,Technician,10+ years,MORTGAGE,25000,15-Sep,Charged Off,debt_consolidation,MS,695
139122861,7000, 36 months,18.94,D,D2,CNA,4 years,MORTGAGE,30000,18-Aug,Fully Paid,medical,WI,680
40017683,20000, 36 months,7.49,A,A4,Department Manager,10+ years,MORTGAGE,115315,15-Jan,Charged Off,credit_card,FL,675
67476869,26400, 60 months,17.86,D,D5,installer,10+ years,MORTGAGE,60000,15-Dec,Charged Off,debt_consolidation,PA,680
55228294,7800, 36 months,11.53,B,B5,Operations Manager ,8 years,MORTGAGE,34000,15-Jul,Fully Paid,credit_card,NY,690
53484495,25025, 60 months,24.99,F,F4,MARKET MANAGER,10+ years,OWN,59600,15-Jul,Fully Paid,credit_card,OH,705
114954393,12000, 36 months,16.02,C,C5,Catering and Conference Services Manager,3 years,RENT,54000,17-Aug,Current,debt_consolidation,DC,670
63328094,30000, 36 months,9.99,B,B3,Sr. VP-Investments,9 years,MORTGAGE,100000,15-Oct,Fully Paid,home_improvement,OK,745
114917625,20000, 36 months,11.99,B,B5,Mortgage Loan Specialist,4 years,MORTGAGE,106000,17-Aug,Fully Paid,debt_consolidation,VA,685
53091586,35000, 60 months,15.61,D,D1,Sergeant,10+ years,MORTGAGE,102000,15-Jul,Current,debt_consolidation,FL,680
77369369,10000, 60 months,19.99,D,D5,Stylist,10+ years,RENT,50000,16-May,Current,debt_consolidation,NJ,660
66543163,35000, 36 months,11.22,B,B5,Vice President,< 1 year,OWN,170000,15-Dec,Fully Paid,debt_consolidation,NJ,670
40520599,15000, 60 months,17.14,D,D4,Software Engineer,2 years,RENT,74000,15-Feb,Fully Paid,debt_consolidation,AL,700
78549376,19200, 36 months,11.47,B,B5,Vice President,10+ years,MORTGAGE,168500,16-May,Fully Paid,debt_consolidation,CA,740
138754211,16000, 36 months,7.21,A,A3,Technical Analyst,10+ years,RENT,147000,18-Sep,Current,other,TN,770
43391452,15000, 36 months,12.29,C,C1,buyer,1 year,RENT,38752,15-Mar,Fully Paid,debt_consolidation,VA,665
129044633,25000, 36 months,9.93,B,B2,Property manager ,3 years,RENT,75000,18-Mar,Fully Paid,debt_consolidation,PA,735
118190918,18000, 60 months,30.17,F,F3,Registrar/Data Processor,10+ years,RENT,52000,17-Sep,Charged Off,debt_consolidation,FL,660
129066324,6000, 36 months,7.97,A,A5,Service Manager,10+ years,RENT,73000,18-Feb,Fully Paid,other,AL,830
75100279,6000, 36 months,10.75,B,B4,Assistant Professor,4 years,MORTGAGE,52000,16-Mar,Fully Paid,debt_consolidation,TN,685
53040384,18000, 60 months,13.33,C,C3,Recruiting Manager,5 years,MORTGAGE,159000,15-Jun,Current,debt_consolidation,NJ,675
126578521,2500, 36 months,13.59,C,C2,Sr Business Coordinator,10+ years,MORTGAGE,56759,18-Jan,Current,debt_consolidation,TX,680
136744339,10000, 36 months,19.92,D,D3,Supervisor ,9 years,MORTGAGE,39000,18-Jul,Current,house,VT,670
62267099,21000, 36 months,9.99,B,B3,Healthcare Director,< 1 year,MORTGAGE,195000,15-Oct,Fully Paid,debt_consolidation,FL,660
138442306,20000, 60 months,16.14,C,C4,Truck Driver,4 years,MORTGAGE,85000,18-Aug,Current,credit_card,PA,665
56020681,7000, 36 months,12.69,C,C2,warehouseManager,1 year,RENT,60800,15-Aug,Charged Off,debt_consolidation,TX,665
